feature_index,variable,label,source,itemid,value_source,clinical_category,summary_mode,hourly_coverage,valid_n,valid_fraction,positive_n,negative_n,variance,mean_positive,mean_negative,abs_mean_difference,point_biserial_corr,abs_point_biserial_corr,auroc,auroc_abs,auprc,ap_lift_over_prevalence,mutual_information,possible_leakage_flag,static_like_flag,physiology_direction_hint,univariate_relevance_score
58,"labevents::50883::Bilirubin, Direct::valuenum","Bilirubin, Direct",labevents,50883,valuenum,lab_liver_protein,last,0.0012053200043737888,206,0.025685785536159602,30,176,11.356754302978516,3.446666717529297,2.877840995788574,0.5688257217407227,0.05953904137755784,0.05953904137755784,0.5816287878787879,0.5816287878787879,0.18123883410695593,1.2954861404080096,0.02716085855601258,False,False,,0.3329404846183393
59,labevents::51237::INR(PT)::valuenum,INR(PT),labevents,51237,valuenum,lab_coagulation,last,0.0370635911822319,5112,0.6374064837905237,675,4437,0.8421120643615723,1.7856297492980957,1.5834189653396606,0.20221078395843506,0.07459759787968172,0.07459759787968172,0.5634955216654564,0.5634955216654564,0.16423193107846829,1.1739216463897644,0.009699873748381105,False,False,,0.3717740793542085
60,labevents::51274::PT::valuenum,PT,labevents,51274,valuenum,lab_coagulation,last,0.0370635911822319,5112,0.6374064837905237,675,4437,96.62906646728516,19.314001083374023,17.164817810058594,2.1491832733154297,0.07401588583128395,0.07401588583128395,0.5633350862695015,0.5633350862695015,0.16583653164870332,1.1853912511787885,0.00968694189128616,False,False,,0.3718355958047479
61,labevents::51275::PTT::valuenum,PTT,labevents,51275,valuenum,lab_coagulation,last,0.039359934628009796,5042,0.6286783042394015,658,4384,558.3115234375,43.69696044921875,42.52384567260742,1.1731147766113281,0.016724252602524,0.016724252602524,0.5398669242118341,0.5398669242118341,0.14106814759113612,1.0083480781469802,0.01041648715690302,False,False,,0.2703050881575297
62,labevents::51256::Neutrophils::valuenum,Neutrophils,labevents,51256,valuenum,lab_blood_gas_respiration,last,0.01108686625957489,1898,0.23665835411471323,298,1600,265.1246337890625,79.45452880859375,77.50137329101562,1.953155517578125,0.043639889021245264,0.043639889021245264,0.5474014261744966,0.5474014261744966,0.1891566802790442,1.3520825096594782,0.020506150612287888,False,False,,0.3014156981956869
63,labevents::51244::Lymphocytes::valuenum,Lymphocytes,labevents,51244,valuenum,lab_blood_gas_respiration,last,0.01108686625957489,1898,0.23665835411471323,298,1600,141.89059448242188,10.954028129577637,12.535438537597656,1.5814104080200195,-0.048299182269574865,0.048299182269574865,0.43995700503355695,0.560042994966443,0.14059236395812286,1.004947200484978,0.004170031204099756,False,False,,0.23941676913388335
64,labevents::51254::Monocytes::valuenum,Monocytes,labevents,51254,valuenum,lab_other,last,0.01108686625957489,1898,0.23665835411471323,298,1600,25.537853240966797,5.478355884552002,6.117688179016113,0.6393322944641113,-0.046026296979558144,0.046026296979558144,0.43569211409395975,0.5643078859060402,0.14352794535759586,1.0259305898109794,0.002849509858248389,False,False,,0.23777462701265284
65,labevents::51200::Eosinophils::valuenum,Eosinophils,labevents,51200,valuenum,lab_blood_gas_respiration,last,0.01108686625957489,1898,0.23665835411471323,298,1600,3.586087703704834,0.8530201315879822,1.182687520980835,0.3296673893928528,-0.06333407346106823,0.06333407346106823,0.4259427432885906,0.5740572567114094,0.13622615037573324,0.9737377237195906,0.012891647367321069,False,False,,0.29298585127843807
66,labevents::51146::Basophils::valuenum,Basophils,labevents,51146,valuenum,lab_blood_gas_respiration,last,0.01108686625957489,1898,0.23665835411471323,298,1600,0.11230666190385818,0.22734899818897247,0.27393752336502075,0.04658852517604828,-0.05057640307550644,0.05057640307550644,0.4428796140939597,0.5571203859060403,0.14343567765033619,1.025271064844649,0.0019655801357574276,False,False,,0.23500551005125456
0,chartevents::220045::Heart Rate::valuenum,Heart Rate,chartevents,220045,valuenum,vital_heart_rate,max,0.6215710639953613,7770,0.9688279301745636,989,6781,446.2540283203125,105.08683013916016,102.05236053466797,3.0344696044921875,0.047875711413210814,0.047875711413210814,0.5397618158987918,0.5397618158987918,0.14645044326942885,1.0468204590203383,0.002931883498963117,False,False,higher_may_indicate_physiologic_stress,0.3345675737515875
1,chartevents::220210::Respiratory Rate::valuenum,Respiratory Rate,chartevents,220210,valuenum,vital_respiratory_rate,max,0.6187344193458557,7759,0.9674563591022444,987,6772,47.68759536743164,27.535924911499023,27.03266716003418,0.5032577514648438,0.02428276515795554,0.02428276515795554,0.5202067964459414,0.5202067964459414,0.1405274700016204,1.0044833417228127,0.0020579169304895117,False,False,higher_may_indicate_respiratory_distress,0.28314522544945825
2,chartevents::220277::O2 saturation pulseoxymetry::valuenum,O2 saturation pulseoxymetry,chartevents,220277,valuenum,vital_oxygen_saturation,max,0.6085671186447144,7744,0.9655860349127182,984,6760,214.93470764160156,97.96593475341797,98.80355072021484,0.837615966796875,-0.01902823908580964,0.01902823908580964,0.46552495249434744,0.5344750475056526,0.11961589489814839,0.855008446598173,0.0009777067006662143,False,False,lower_may_indicate_worse_oxygenation,0.27210776433823564
3,chartevents::220227::Arterial O2 Saturation::valuenum,Arterial O2 Saturation,chartevents,220227,valuenum,vital_oxygen_saturation,max,0.0026184539310634136,373,0.04650872817955112,83,290,57.55948257446289,95.13253021240234,93.94482421875,1.1877059936523438,0.06511460877624195,0.06511460877624195,0.5341919401744911,0.5341919401744911,0.244356094859994,1.7466451700331123,0.0016310487172621624,False,False,lower_may_indicate_worse_oxygenation,0.2664630501801264
4,chartevents::220179::Non Invasive Blood Pressure systolic::valuenum,Non Invasive Blood Pressure systolic,chartevents,220179,valuenum,vital_blood_pressure,max,0.516879677772522,7150,0.8915211970074813,876,6274,5620.1201171875,137.65757751464844,138.01531982421875,0.3577423095703125,-0.0015646094423047967,0.0015646094423047967,0.5011570182371838,0.5011570182371838,0.13234503164515435,0.9459956807434384,0.000811388137961,False,False,low_or_high_may_indicate_instability,0.22330063390254573
5,chartevents::220180::Non Invasive Blood Pressure diastolic::valuenum,Non Invasive Blood Pressure diastolic,chartevents,220180,valuenum,vital_blood_pressure,max,0.516806960105896,7150,0.8915211970074813,876,6274,1108500.25,173.96475219726562,101.83349609375,72.13125610351562,0.02246331999224307,0.02246331999224307,0.4799148438944225,0.5200851561055775,0.1282771773521559,0.9169188612872464,0.010410351004243035,False,False,low_or_high_may_indicate_instability,0.2909403526955136
6,chartevents::220181::Non Invasive Blood Pressure mean::valuenum,Non Invasive Blood Pressure mean,chartevents,220181,valuenum,vital_blood_pressure,max,0.5171654224395752,7159,0.892643391521197,876,6283,390.6174621582031,94.40914916992188,94.62786865234375,0.218719482421875,-0.0036264580799153473,0.0036264580799153473,0.48915116313717455,0.5108488368628255,0.12802552352943755,0.9151200523227176,0.007035502257326742,False,False,low_or_high_may_indicate_instability,0.24984299237448093
7,chartevents::220050::Arterial Blood Pressure systolic::valuenum,Arterial Blood Pressure systolic,chartevents,220050,valuenum,vital_blood_pressure,max,0.094903364777565,1339,0.1669576059850374,231,1108,635.4339599609375,134.4868927001953,136.92642211914062,2.4395294189453125,-0.036564911864740805,0.036564911864740805,0.45855798834138184,0.5414420116586182,0.18103951150336012,1.294061392385872,0.017898128955581072,False,False,low_or_high_may_indicate_instability,0.30708834598855683
8,chartevents::220051::Arterial Blood Pressure diastolic::valuenum,Arterial Blood Pressure diastolic,chartevents,220051,valuenum,vital_blood_pressure,max,0.09489817172288895,1339,0.1669576059850374,231,1108,307.1841735839844,70.43729400634766,72.81422424316406,2.3769302368164062,-0.05124037156717112,0.05124037156717112,0.4468349039648678,0.5531650960351322,0.16368064152568873,1.1699810561818393,0.034524219865332384,False,False,low_or_high_may_indicate_instability,0.3743493828300572
9,chartevents::220052::Arterial Blood Pressure mean::valuenum,Arterial Blood Pressure mean,chartevents,220052,valuenum,vital_blood_pressure,max,0.09560474008321762,1366,0.17032418952618453,235,1131,28751.40234375,99.46055603027344,106.59315490722656,7.132598876953125,-0.01587568468398905,0.01587568468398905,0.44948360516959196,0.550516394830408,0.16398473889698034,1.1721547290140664,0.006734966276237042,False,False,low_or_high_may_indicate_instability,0.24517460025181453
10,chartevents::223761::Temperature Fahrenheit::valuenum,Temperature Fahrenheit,chartevents,223761,valuenum,vital_temperature,max,0.167648583650589,7354,0.9169576059850374,905,6449,10.188879013061523,98.89765167236328,98.87012481689453,0.02752685546875,0.0028325230559311937,0.0028325230559311937,0.5009833208968969,0.5009833208968969,0.12871568794577548,0.9200533131239924,0.00039393437997725655,False,False,,0.22387598370286638
11,chartevents::223762::Temperature Celsius::valuenum,Temperature Celsius,chartevents,223762,valuenum,vital_temperature,max,0.02797173708677292,386,0.04812967581047382,36,350,57.90680694580078,36.53333282470703,38.1310920715332,1.5977592468261719,-0.06105836930630008,0.06105836930630008,0.408531746031746,0.591468253968254,0.08714127487594069,0.6228814835160823,0.01883315614881753,False,False,,0.29068852821475805
12,chartevents::225664::Glucose finger stick (range 70-100)::valuenum,Glucose finger stick (range 70-100),chartevents,225664,valuenum,bedside_glucose,max,0.0581047385931015,3793,0.4729426433915212,429,3364,6522.1083984375,176.76806640625,186.98609924316406,10.218032836914062,-0.040072577060664964,0.040072577060664964,0.4648776708824271,0.5351223291175728,0.10255728062229505,0.7330743231647115,0.00735269448037279,False,False,,0.2586304593305526
13,chartevents::220621::Glucose (serum)::valuenum,Glucose (serum),chartevents,220621,valuenum,bedside_glucose,max,0.0536523275077343,6511,0.8118453865336658,766,5745,920396736.0,4067.361083984375,672.8767700195312,3394.4843139648438,0.03604939337172563,0.03604939337172563,0.5198565218478096,0.5198565218478096,0.12528836442954955,0.8955549756907196,0.0032436451094115526,False,False,,0.27649201448206595
14,chartevents::226537::Glucose (whole blood)::valuenum,Glucose (whole blood),chartevents,226537,valuenum,bedside_glucose,max,0.004041978158056736,562,0.07007481296758104,139,423,5150.65625,154.03956604003906,157.65721130371094,3.617645263671875,-0.021748815021493197,0.021748815021493197,0.5045835671888022,0.5045835671888022,0.2512907143047639,1.796213483711414,0.023288003471508834,False,False,,0.2614507993732007
15,chartevents::224167::Manual Blood Pressure Systolic Left::valuenum,Manual Blood Pressure Systolic Left,chartevents,224167,valuenum,vital_blood_pressure,max,0.0003065253549721092,56,0.006982543640897756,4,52,595.55322265625,116.25,120.30769348144531,4.0576934814453125,-0.0428215567478041,0.0428215567478041,0.47115384615384615,0.5288461538461539,0.08017579445571332,0.5730925771255088,0.0,False,False,low_or_high_may_indicate_instability,0.12536636349119915
16,chartevents::227243::Manual Blood Pressure Systolic Right::valuenum,Manual Blood Pressure Systolic Right,chartevents,227243,valuenum,vital_blood_pressure,max,0.0002961346763186157,55,0.00685785536159601,6,49,551.3699340820312,116.0,123.53060913085938,7.530609130859375,-0.09998151843133984,0.09998151843133984,0.4302721088435374,0.5697278911564626,0.10582947754000387,0.756463823414288,0.0,False,False,low_or_high_may_indicate_instability,0.24477978312801377
17,chartevents::224643::Manual Blood Pressure Diastolic Left::valuenum,Manual Blood Pressure Diastolic Left,chartevents,224643,valuenum,vital_blood_pressure,max,0.0003065253549721092,56,0.006982543640897756,4,52,183.85426330566406,72.75,65.80769348144531,6.9423065185546875,0.13185926022129235,0.13185926022129235,0.6730769230769231,0.6730769230769231,0.4348484848484848,3.1082752660292767,0.00924700736021622,False,False,low_or_high_may_indicate_instability,0.5820314155378645
18,chartevents::227242::Manual Blood Pressure Diastolic Right::valuenum,Manual Blood Pressure Diastolic Right,chartevents,227242,valuenum,vital_blood_pressure,max,0.0002909393224399537,55,0.00685785536159601,6,49,177.7837677001953,58.83333206176758,66.12245178222656,7.289119720458984,-0.1704275190701154,0.1704275190701154,0.3741496598639456,0.6258503401360545,0.10500416250416252,0.7505645127302882,0.0,False,False,low_or_high_may_indicate_instability,0.3772384385326114
19,chartevents::227582::BiPap O2 Flow::valuenum,BiPap O2 Flow,chartevents,227582,valuenum,respiratory_support_intensity,max,0.002311928430572152,228,0.028428927680798004,28,200,17.198074340820312,7.5714287757873535,6.942500114440918,0.6289286613464355,0.049776065721948946,0.049776065721948946,0.5580357142857143,0.5580357142857143,0.14330505965674242,1.024337413945699,0.012704709556476068,False,False,,0.2372790546112294
20,chartevents::229280::FiO2 (ECMO)::valuenum,FiO2 (ECMO),chartevents,229280,valuenum,respiratory_support_intensity,max,1.0390689567429945e-05,1,0.00012468827930174563,0,1,,,,,,,,,,,,False,False,,2.2859517497604508e-05
21,chartevents::223835::Inspired O2 Fraction::valuenum,Inspired O2 Fraction,chartevents,223835,valuenum,respiratory_support_intensity,max,0.03489193692803383,1856,0.2314214463840399,402,1454,628.902099609375,73.33831024169922,64.08402252197266,9.254287719726562,0.1520087958505025,0.1520087958505025,0.6061217297282501,0.6061217297282501,0.277510418442811,1.98363062024184,0.02621140898867602,False,False,,0.576879238815014
22,chartevents::223834::O2 Flow::valuenum,O2 Flow,chartevents,223834,valuenum,respiratory_support_intensity,max,0.11722776293754578,5548,0.6917705735660847,698,4850,88.7026138305664,9.12559700012207,7.17730188369751,1.9482951164245605,0.06860385790181166,0.06860385790181166,0.6058508847074114,0.6058508847074114,0.1663566913142267,1.1891093265063264,0.0062550269627363875,False,False,,0.4074701122635385
23,chartevents::227287::O2 Flow (additional cannula)::valuenum,O2 Flow (additional cannula),chartevents,227287,valuenum,respiratory_support_intensity,max,0.010136118158698082,693,0.08640897755610973,129,564,134.6709442138672,6.88759708404541,6.9314422607421875,0.043845176696777344,-0.0014705714410556967,0.0014705714410556967,0.5776705701248006,0.5776705701248006,0.21744875865744634,1.5543128738259535,0.0006104756479643481,False,False,,0.21410918607819165
24,labevents::50820::pH::valuenum,pH,labevents,50820,valuenum,lab_blood_gas_respiration,max,0.030823981389403343,3125,0.38965087281795513,584,2541,0.006860821973532438,7.383136749267578,7.402385234832764,0.019248485565185547,-0.09058721506507651,0.09058721506507651,0.46324726539545963,0.5367527346045404,0.18196629438040277,1.3006859901344299,0.0016618541224282524,False,False,lower_may_indicate_acidosis,0.3258013367313307
25,labevents::50821::pO2::valuenum,pO2,labevents,50821,valuenum,lab_blood_gas_respiration,max,0.027171654626727104,2844,0.3546134663341646,559,2285,6932.298828125,114.58318328857422,106.37615203857422,8.20703125,0.03917122000226782,0.03917122000226782,0.5410149414983775,0.5410149414983775,0.21774731629041827,1.5564469488851647,0.009721740453119354,False,False,lower_may_indicate_worse_oxygenation,0.3032781132281354
26,labevents::50818::pCO2::valuenum,pCO2,labevents,50818,valuenum,lab_blood_gas_respiration,max,0.027150873094797134,2841,0.3542394014962594,559,2282,198.9285430908203,45.02772903442383,43.738826751708984,1.2889022827148438,0.03632988203726757,0.03632988203726757,0.49608313643839397,0.503916863561606,0.22351539615853327,1.5976768958925462,0.0058406969849547075,False,False,higher_may_indicate_hypercapnia,0.26178248891953537
27,labevents::50802::Base Excess::valuenum,Base Excess,labevents,50802,valuenum,lab_blood_gas_respiration,max,0.027182044461369514,2847,0.3549875311720698,561,2286,208.87240600585938,-1.9991087913513184,0.1991834193468094,2.1982922106981277,-0.06050300799762942,0.06050300799762942,0.4561517599961324,0.5438482400038676,0.18998404975175956,1.3579965053557146,0.0,False,False,,0.2865545250250168
28,labevents::50882::Bicarbonate::valuenum,Bicarbonate,labevents,50882,valuenum,lab_blood_gas_respiration,max,0.06268183887004852,7028,0.8763092269326683,890,6138,24.33102798461914,24.544944763183594,25.016210556030273,0.4712657928466797,-0.031773362945527794,0.031773362945527794,0.4721334402378259,0.5278665597621741,0.12717609210673889,0.9090483589091318,0.00774131335865591,False,False,,0.2986188441699779
29,labevents::50804::Calculated Total CO2::valuenum,Calculated Total CO2,labevents,50804,valuenum,lab_blood_gas_respiration,max,0.027150873094797134,2842,0.3543640897755611,559,2283,45.401145935058594,25.88103675842285,26.539640426635742,0.6586036682128906,-0.03885306184009032,0.03885306184009032,0.46254927726675427,0.5374507227332457,0.19300835357528293,1.3796140781406143,0.0015540275870709053,False,False,,0.2607441101653266
30,labevents::50816::Oxygen::valuenum,Oxygen,labevents,50816,valuenum,lab_blood_gas_respiration,max,0.0018131753895431757,291,0.03628428927680798,77,214,878.1551513671875,72.77922058105469,59.80841064453125,12.970809936523438,0.19308151870776086,0.19308151870776086,0.6211615487316422,0.6211615487316422,0.32516505695798675,2.3242635978636845,0.06309557735681626,False,False,,0.6874113748425459
31,labevents::50817::Oxygen Saturation::valuenum,Oxygen Saturation,labevents,50817,valuenum,lab_blood_gas_respiration,max,0.013424771837890148,1182,0.14738154613466334,198,984,298.0113830566406,84.14056396484375,77.79336547851562,6.347198486328125,0.1373027544875106,0.1373027544875106,0.6092274369713393,0.6092274369713393,0.22471149766843063,1.6062265697868214,0.022779629609778196,False,False,lower_may_indicate_worse_oxygenation,0.4893644221160525
32,labevents::50801::Alveolar-arterial Gradient::valuenum,Alveolar-arterial Gradient,labevents,50801,valuenum,lab_other,max,0.0006598088075406849,108,0.013466334164588529,37,71,9459.5849609375,506.70269775390625,540.4718017578125,33.76910400390625,-0.16477452879917429,0.16477452879917429,0.37438142367719834,0.6256185763228017,0.31553442746204474,2.2554243388998207,0.17298892375233565,False,False,,0.6464214925228604
33,labevents::50805::Carboxyhemoglobin::valuenum,Carboxyhemoglobin,labevents,50805,valuenum,lab_cbc,max,0.00019222775881644338,36,0.004488778054862843,11,25,1.50376558303833,1.5363636016845703,1.7879998683929443,0.251636266708374,-0.09452511223810708,0.09452511223810708,0.530909090909091,0.530909090909091,0.3825116134608113,2.7341739215291505,,False,False,,0.3713725953833053
34,labevents::50814::Methemoglobin::valuenum,Methemoglobin,labevents,50814,valuenum,lab_cbc,max,0.0001506650005467236,28,0.003491271820448878,9,19,1.3373981714248657,0.46666663885116577,0.3368421196937561,0.12982451915740967,0.05242839402300089,0.05242839402300089,0.4532163742690059,0.5467836257309941,0.33333333333333337,2.3826500297088535,,False,False,,0.30201635443854247
35,labevents::50813::Lactate::valuenum,Lactate,labevents,50813,valuenum,lab_metabolic,max,0.031234413385391235,3207,0.39987531172069823,555,2652,6.1361589431762695,2.7071471214294434,2.2022111415863037,0.5049359798431396,0.07711209712591773,0.07711209712591773,0.565019770902124,0.565019770902124,0.23075499510738606,1.6494251878442392,0.0,False,False,higher_may_indicate_shock_or_stress,0.35707998167357735
36,labevents::50868::Anion Gap::valuenum,Anion Gap,labevents,50868,valuenum,lab_metabolic,max,0.06262988597154617,7025,0.8759351620947631,890,6135,17.373830795288086,16.407865524291992,15.762917518615723,0.6449480056762695,0.051467434416342384,0.051467434416342384,0.5360947043579389,0.5360947043579389,0.14889785681202028,1.064314448870234,9.112815065437374e-06,False,False,,0.31952378190063796
37,labevents::50809::Glucose::valuenum,Glucose,labevents,50809,valuenum,lab_metabolic,max,0.006068163085728884,739,0.09214463840399002,175,564,4104.41259765625,157.7133331298828,150.09397888183594,7.619354248046875,0.05056001586872787,0.05056001586872787,0.5428672745694022,0.5428672745694022,0.2682144590886971,1.9171835667480848,0.03662233639055823,False,False,,0.3824087728182412
38,labevents::51301::White Blood Cells::valuenum,White Blood Cells,labevents,51301,valuenum,lab_cbc,max,0.055356401950120926,6920,0.8628428927680798,881,6039,84.51812744140625,12.973098754882812,12.270227432250977,0.7028713226318359,0.02548388509393061,0.02548388509393061,0.5469732399636942,0.5469732399636942,0.14262628686303194,1.0194855798943996,0.012253338663009261,False,False,,0.327434885262071
39,labevents::50811::Hemoglobin::valuenum,Hemoglobin,labevents,50811,valuenum,lab_cbc,max,0.008790523745119572,785,0.09788029925187032,116,669,4.747668266296387,10.294827461242676,10.852167129516602,0.5573396682739258,-0.09077208631773025,0.09077208631773025,0.44330189165506934,0.5566981083449307,0.13363150476746816,0.9551913264127404,0.018325396186750886,False,False,,0.31197761400472834
40,labevents::51221::Hematocrit::valuenum,Hematocrit,labevents,51221,valuenum,lab_cbc,max,0.06032314896583557,6958,0.8675810473815462,888,6070,39.10455322265625,32.06447219848633,32.260650634765625,0.19617843627929688,-0.010467851030846442,0.010467851030846442,0.48639224067560144,0.5136077593243986,0.13074329910845578,0.934546576514987,0.0069127031034510455,False,False,,0.25934611667283364
41,labevents::51265::Platelet Count::valuenum,Platelet Count,labevents,51265,valuenum,lab_cbc,max,0.0559590607881546,6921,0.8629675810473816,881,6040,15510.462890625,212.98297119140625,222.6365966796875,9.65362548828125,-0.025835401200752117,0.025835401200752117,0.47190448091046444,0.5280955190895356,0.12314107476923243,0.8802062563718753,0.014218073000201503,False,False,,0.3070721652422342
42,labevents::51279::Red Blood Cells::valuenum,Red Blood Cells,labevents,51279,valuenum,lab_other,max,0.055304449051618576,6918,0.8625935162094763,881,6037,0.5572256445884705,3.4646596908569336,3.5188958644866943,0.05423617362976074,-0.02422111137747951,0.02422111137747951,0.47441054473576394,0.5255894552642361,0.12618422244379476,0.9019585240634885,0.0038648778355026003,False,False,,0.27376514889931775
43,labevents::51250::MCV::valuenum,MCV,labevents,51250,valuenum,lab_other,max,0.055304449051618576,6918,0.8625935162094763,881,6037,59.83394241333008,93.58411407470703,92.45038604736328,1.13372802734375,0.04885959456178234,0.04885959456178234,0.539796585452893,0.539796585452893,0.15394884288632715,1.100418645230253,0.005522788842950543,False,False,,0.33744103348352933
44,labevents::51248::MCH::valuenum,MCH,labevents,51248,valuenum,lab_other,max,0.05529925227165222,6917,0.8624688279301745,881,6036,8.269103050231934,30.231952667236328,29.95193862915039,0.2800140380859375,0.03246349852745784,0.03246349852745784,0.5299060724566712,0.5299060724566712,0.1481152976467507,1.0587207550150985,0.003861863240811836,False,False,,0.30056343322470375
45,labevents::51249::MCHC::valuenum,MCHC,labevents,51249,valuenum,lab_other,max,0.055304449051618576,6917,0.8624688279301745,881,6036,2.645914077758789,32.46997833251953,32.54324722290039,0.07326889038085938,-0.01501730119980498,0.01501730119980498,0.48956469281172593,0.5104353071882741,0.12437043902288575,0.8889936906983456,0.0,False,False,,0.23744956260158845
46,labevents::51277::RDW::valuenum,RDW,labevents,51277,valuenum,lab_other,max,0.05529925227165222,6918,0.8625935162094763,881,6037,6.704587459564209,16.08961296081543,15.693830490112305,0.395782470703125,0.05095544393877402,0.05095544393877402,0.5284494200256195,0.5284494200256195,0.1503991165661922,1.0750453786638694,0.0011508562303224057,False,False,,0.3157528761445337
47,labevents::50983::Sodium::valuenum,Sodium,labevents,50983,valuenum,lab_electrolyte,max,0.06592892855405807,7065,0.8809226932668329,892,6173,29.3620662689209,138.45066833496094,137.9574737548828,0.493194580078125,0.03023048510225028,0.03023048510225028,0.5270959748768503,0.5270959748768503,0.1422525257419246,1.0168139540554681,0.0016663533364098537,False,False,,0.28729071178649496
48,labevents::50971::Potassium::valuenum,Potassium,labevents,50971,valuenum,lab_electrolyte,max,0.06592892855405807,7065,0.8809226932668329,892,6173,0.517659068107605,4.275112152099609,4.267106533050537,0.008005619049072266,0.0036955340887200286,0.0036955340887200286,0.4952497277671677,0.5047502722328323,0.12942225868559765,0.9251038455066785,0.005173958412548085,False,False,,0.23912576708704997
49,labevents::50902::Chloride::valuenum,Chloride,labevents,50902,valuenum,lab_electrolyte,max,0.06575748324394226,7063,0.8806733167082295,892,6171,46.24332809448242,103.20011138916016,102.72970581054688,0.47040557861328125,0.022978504131489372,0.022978504131489372,0.5196451760113303,0.5196451760113303,0.1404008979422976,1.0035786109600953,0.003912099597194851,False,False,,0.27787445234917474
50,"labevents::50893::Calcium, Total::valuenum","Calcium, Total",labevents,50893,valuenum,lab_electrolyte,max,0.05838528648018837,6836,0.8523690773067332,855,5981,0.6439021229743958,8.554853439331055,8.539851188659668,0.015002250671386719,0.0061847880205880305,0.0061847880205880305,0.4963029124390981,0.5036970875609019,0.139792693172726,0.9992311936232287,0.0,False,False,,0.22919482894039894
51,labevents::50808::Free Calcium::valuenum,Free Calcium,labevents,50808,valuenum,lab_electrolyte,max,0.01307668350636959,1503,0.1874064837905237,288,1215,0.011040698736906052,1.1201388835906982,1.1163456439971924,0.0037932395935058594,0.014208024725262582,0.014208024725262582,0.5079803955189758,0.5079803955189758,0.21843183861709226,1.561339880311123,0.015079820512502895,False,False,,0.23131279743728306
52,labevents::50960::Magnesium::valuenum,Magnesium,labevents,50960,valuenum,lab_electrolyte,max,0.06003221124410629,6886,0.8586034912718205,857,6029,0.4450555741786957,2.1814467906951904,2.1155333518981934,0.06591343879699707,0.03261476831853741,0.03261476831853741,0.5097991949838712,0.5097991949838712,0.1410381591611416,1.008133722346128,4.8581763321342564e-05,False,False,,0.2686250543312588
53,labevents::50970::Phosphate::valuenum,Phosphate,labevents,50970,valuenum,lab_blood_gas_respiration,max,0.0584736093878746,6851,0.8542394014962593,856,5995,1.864600658416748,3.8574185371398926,3.7383151054382324,0.11910343170166016,0.02884078889315926,0.02884078889315926,0.5152219918467882,0.5152219918467882,0.13683747119055922,0.9781074143924109,0.004163748354967023,False,False,,0.2776527160077742
54,labevents::50912::Creatinine::valuenum,Creatinine,labevents,50912,valuenum,lab_renal,max,0.06339360028505325,7048,0.8788029925187032,892,6156,2.534043312072754,1.685426115989685,1.6049059629440308,0.0805201530456543,0.016817590775616963,0.016817590775616963,0.5148350473634676,0.5148350473634676,0.1346163183290042,0.962230724597695,0.0,False,False,,0.2509562193286402
55,labevents::51006::Urea Nitrogen::valuenum,Urea Nitrogen,labevents,51006,valuenum,lab_renal,max,0.06319617480039597,7047,0.8786783042394015,893,6154,604.0567626953125,34.20418167114258,31.202144622802734,3.0020370483398438,0.04063283982211075,0.04063283982211075,0.5354432208623676,0.5354432208623676,0.1428358969973163,1.0209838626724392,0.0,False,False,,0.30209544544750927
56,labevents::50862::Albumin::valuenum,Albumin,labevents,50862,valuenum,lab_liver_protein,max,0.009206151589751244,1580,0.1970074812967581,241,1339,0.47366786003112793,3.1767632961273193,3.164301633834839,0.012461662292480469,0.006510051728318231,0.006510051728318231,0.5049767740216116,0.5049767740216116,0.17218569666503905,1.2307747658231847,0.0023070871033379348,False,False,,0.15051170872572664
57,"labevents::50885::Bilirubin, Total::valuenum","Bilirubin, Total",labevents,50885,valuenum,lab_liver_protein,max,0.018344763666391373,2822,0.3518703241895262,422,2400,31.977144241333008,4.608767509460449,2.256458282470703,2.352309226989746,0.1483472296553195,0.1483472296553195,0.5824096563981043,0.5824096563981043,0.22849635336227256,1.63328052938095,0.016053533168423284,False,False,,0.4891608685599924
58,"labevents::50883::Bilirubin, Direct::valuenum","Bilirubin, Direct",labevents,50883,valuenum,lab_liver_protein,max,0.0012053200043737888,206,0.025685785536159602,30,176,11.785457611083984,3.5199999809265137,2.921590566635132,0.5984094142913818,0.061485777098494544,0.061485777098494544,0.5838068181818182,0.5838068181818182,0.18276111052047495,1.306367296233698,0.03138555887031802,False,False,,0.35069719244032477
59,labevents::51237::INR(PT)::valuenum,INR(PT),labevents,51237,valuenum,lab_coagulation,max,0.0370635911822319,5112,0.6374064837905237,675,4437,1.104973554611206,1.8614814281463623,1.6492902040481567,0.21219122409820557,0.06833727015340073,0.06833727015340073,0.5690369702585164,0.5690369702585164,0.16301566471875653,1.1652278351554612,0.005067399490121138,False,False,,0.35375992152650015
60,labevents::51274::PT::valuenum,PT,labevents,51274,valuenum,lab_coagulation,max,0.0370635911822319,5112,0.6374064837905237,675,4437,126.27538299560547,20.110445022583008,17.87560272216797,2.234842300415039,0.06732760209737745,0.06732760209737745,0.5676279434719823,0.5676279434719823,0.16425774320324285,1.1741061501693473,0.01245045026941427,False,False,,0.3742596269496137
61,labevents::51275::PTT::valuenum,PTT,labevents,51275,valuenum,lab_coagulation,max,0.039359934628009796,5042,0.6286783042394015,658,4384,801.4693603515625,47.302886962890625,45.86747360229492,1.4354133605957031,0.017079665946810426,0.017079665946810426,0.5378458972111907,0.5378458972111907,0.14078638774622781,1.0063340728384556,0.014377396656299002,False,False,,0.2808474279598505
